time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-10-09T15:46:49.004Z,51.6781,178.4092,102.54,4,mb,,209,0.295,0.92,us,us6000ftbx,2021-10-09T16:30:23.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,12.5,7.9,0.069,56,reviewed,us,us
2021-10-09T15:45:16.407Z,-17.8716,-178.1299,633.88,4.4,mb,,133,3.543,0.64,us,us6000ftc7,2021-10-09T17:27:31.040Z,"271 km E of Levuka, Fiji",earthquake,13.1,9.4,0.077,49,reviewed,us,us
2021-10-09T15:30:06.410Z,36.4241667,-117.9835,8.62,0.59,ml,8,127,0.07951,0.11,ci,ci37482301,2021-10-11T15:19:53.647Z,"16km N of Olancha, CA",earthquake,0.29,0.57,0.245,3,reviewed,ci,ci
2021-10-09T15:29:29.860Z,35.6983333,-117.516,11.51,0.74,ml,22,100,0.1199,0.16,ci,ci40066520,2021-10-11T13:44:26.081Z,"13km SW of Searles Valley, CA",earthquake,0.26,0.67,0.108,8,reviewed,ci,ci
2021-10-09T15:28:56.645Z,61.7976,-147.5906,34.5,1.7,ml,,,,0.42,ak,ak021cymnhr4,2021-10-09T15:31:08.922Z,"3 km ESE of Glacier View, Alaska",earthquake,,0.1,,,automatic,ak,ak
2021-10-09T15:25:45.415Z,43.5146,-128.2474,10,3.5,mb,,271,3.057,0.56,us,us6000ftbl,2021-10-09T23:53:50.253Z,"off the coast of Oregon",earthquake,12.4,2,0.35,2,reviewed,us,us
2021-10-09T15:25:15.260Z,38.529,-119.5231667,4.29,1.53,md,17,64,0.02922,0.09,nc,nc73637495,2021-10-11T21:08:03.396Z,"30km SE of Markleeville, CA",earthquake,0.25,0.31,0.241,16,reviewed,nc,nc
2021-10-09T15:12:36.040Z,58.2583333333333,-154.952166666667,3.05,0.15,ml,5,154,,0.14,av,av91042413,2021-10-11T19:34:21.630Z,"82 km NNW of Karluk, Alaska",earthquake,0.52,1.92,0.238828859149543,5,reviewed,av,av
2021-10-09T15:12:07.820Z,61.113,-152.320666666667,3.77,-0.5,ml,8,264,,0.12,av,av91042408,2021-10-11T19:31:11.030Z,"64 km W of Tyonek, Alaska",earthquake,0.78,0.49,0.165502075316426,7,reviewed,av,av
2021-10-09T15:09:44.087Z,63.581,-147.2938,0,1.7,ml,,,,0.37,ak,ak021cymje6f,2021-10-09T15:13:57.065Z,"82 km ESE of Denali Park, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-10-09T15:06:23.223Z,61.104,-152.2787,0.1,1.6,ml,,,,0.63,ak,ak021cymipf9,2021-10-11T19:27:09.740Z,"61 km W of Tyonek, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-10-09T15:05:20.120Z,33.4838333,-116.4338333,13.85,0.76,ml,27,77,0.1095,0.13,ci,ci40066512,2021-10-10T15:49:44.893Z,"23km SSW of La Quinta, CA",earthquake,0.2,0.53,0.122,9,reviewed,ci,ci
2021-10-09T15:03:51.740Z,35.8803333,-117.7063333,4.47,1.24,ml,26,38,0.0813,0.15,ci,ci40066504,2021-10-11T13:39:51.988Z,"19km ESE of Little Lake, CA",earthquake,0.16,0.36,0.098,11,reviewed,ci,ci
2021-10-09T14:59:55.986Z,38.1403,-118.2631,4.2,1.2,ml,21,80.48,0.167,0.1128,nn,nn00825281,2021-10-11T20:55:19.248Z,"30 km SSW of Mina, Nevada",earthquake,,2.5,0.4,8,reviewed,nn,nn
2021-10-09T14:51:57.930Z,33.602,-117.9443333,11.36,0.93,ml,10,245,0.05465,0.14,ci,ci40066496,2021-10-11T15:17:35.955Z,"2km SW of Newport Beach, CA",earthquake,0.8,0.35,0.073,3,reviewed,ci,ci
2021-10-09T14:47:13.100Z,17.9091,-66.861,15,2.47,md,11,229,0.0685,0.08,pr,pr2021282005,2021-10-09T15:52:45.278Z,"8 km SSE of Maria Antonia, Puerto Rico",earthquake,0.6,0.54,0.08,7,reviewed,pr,pr
2021-10-09T14:41:40.429Z,61.1082,-152.3083,2.3,1.1,ml,,,,0.51,ak,ak021cym4t7h,2021-10-11T19:12:51.520Z,"63 km W of Tyonek, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-10-09T14:40:29.021Z,62.8783,-148.6409,71.9,1.7,ml,,,,0.88,ak,ak021cym4klx,2021-10-09T14:45:13.316Z,"59 km SSE of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-10-09T14:31:20.641Z,-15.6781,-72.1257,10,4.5,mb,,171,3.169,1.33,us,us6000ftbc,2021-10-09T16:24:48.040Z,"6 km NNW of Huambo, Peru",earthquake,5.2,1.9,0.156,12,reviewed,us,us
2021-10-09T14:26:43.304Z,62.0765,-144.4987,0,1.5,ml,,,,1.05,ak,ak021cym1loq,2021-10-09T14:31:21.553Z,"44 km E of Silver Springs, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-10-09T14:26:25.540Z,33.5356667,-116.4053333,8.15,1.04,ml,35,75,0.08687,0.17,ci,ci40066488,2021-10-10T14:36:31.140Z,"17km SSW of La Quinta, CA",earthquake,0.21,0.69,0.133,24,reviewed,ci,ci
2021-10-09T14:22:31.140Z,44.3016,-115.2749,10,2.4,ml,,65,0.89,0.65,us,us6000ftb8,2021-10-09T16:13:39.040Z,"28 km WNW of Stanley, Idaho",earthquake,1.9,2,0.064,32,reviewed,us,us
2021-10-09T14:21:39.450Z,19.8593330383301,-155.433837890625,38.5499992370605,2.31999993,md,28,193,,0.170000002,hv,hv72747227,2021-10-10T22:31:06.608Z,"21 km SSW of Pa‘auilo, Hawaii",earthquake,0.9,1.49000001,1.14999998,3,automatic,hv,hv
2021-10-09T14:17:06.020Z,35.7156667,-117.556,6.04,-0.11,ml,7,149,0.1054,0.15,ci,ci40066472,2021-10-10T15:42:56.856Z,"15km WSW of Searles Valley, CA",earthquake,0.76,1.99,0.072,4,reviewed,ci,ci
2021-10-09T14:16:30.490Z,38.7703333,-122.7351667,1.56,0.07,md,16,67,0.01188,0.04,nc,nc73637490,2021-10-09T19:22:12.405Z,"2km ESE of The Geysers, CA",earthquake,0.26,0.31,0.07,3,reviewed,nc,nc
2021-10-09T14:09:17.196Z,38.1227,-118.9496,6.1,1.2,ml,18,88.71,0.373,0.1521,nn,nn00825280,2021-10-11T18:06:48.830Z,"19 km ENE of Mono City, California",earthquake,,4.4,0.35,5,reviewed,nn,nn
2021-10-09T14:08:12.250Z,38.7731667,-122.741333,-0.38,0.38,md,9,79,0.01068,0.03,nc,nc73637485,2021-10-09T14:25:12.049Z,"1km ESE of The Geysers, CA",earthquake,0.24,0.96,,1,automatic,nc,nc
2021-10-09T14:07:48.000Z,38.773,-122.7423333,0.45,1.9,md,49,73,0.01112,0.07,nc,nc73637480,2021-10-09T21:54:12.641Z,"1km ESE of The Geysers, CA",earthquake,0.12,0.16,0.19,28,reviewed,nc,nc
2021-10-09T13:52:22.436Z,64.6797,-147.5547,5.6,2,ml,,,,0.67,ak,ak021cyllp36,2021-10-09T17:21:45.656Z,"12 km SW of North Pole, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-10-09T13:40:41.510Z,58.2275,-155.1175,0.96,-0.13,ml,5,120,,0.1,av,av91390166,2021-10-11T19:06:24.030Z,"83 km NNW of Karluk, Alaska",earthquake,0.27,3.23,0.133543740128464,5,reviewed,av,av
2021-10-09T13:31:24.904Z,60.2997,-147.8349,15.5,2,ml,,,,0.66,ak,ak021cylh78r,2021-10-09T13:36:05.233Z,"27 km NNE of Chenega, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-10-09T13:29:45.423Z,44.2978,-115.0655,10,2.6,ml,,65,0.741,0.44,us,us6000ftaw,2021-10-10T00:43:42.365Z,"13 km NW of Stanley, Idaho",earthquake,2.1,2,0.049,54,reviewed,us,us
2021-10-09T13:26:25.618Z,61.5288,-146.4106,23.8,1.7,ml,,,,0.3,ak,ak021cylg4pm,2021-10-09T13:30:44.400Z,"Southern Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-10-09T13:23:09.463Z,-14.9532,-73.4454,10,4.3,mb,,207,4.623,1.02,us,us6000ftau,2021-10-09T13:55:54.128Z,"7 km SW of Upahuacho, Peru",earthquake,6.7,2,0.217,6,reviewed,us,us
2021-10-09T13:12:06.798Z,61.5508,-149.8716,30.5,2.7,ml,,,,0.56,ak,ak021cyld38e,2021-10-11T18:46:03.430Z,"5 km NE of Big Lake, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-10-09T13:09:41.660Z,44.3025,-115.0853333,4.04,1.98,ml,12,86,0.755,0.18,mb,mb80526569,2021-10-09T14:43:22.200Z,"15 km NW of Stanley, Idaho",earthquake,0.72,1.49,0.189,10,reviewed,mb,mb
2021-10-09T13:09:05.698Z,-4.0669,134.0372,10,4.7,mb,,122,2.118,1.05,us,us6000ftat,2021-10-09T13:43:47.040Z,"180 km WSW of Nabire, Indonesia",earthquake,8,1.9,0.158,12,reviewed,us,us
2021-10-09T13:05:34.790Z,34.0118333,-119.1835,2.45,2.05,ml,36,102,0.1634,0.26,ci,ci40066432,2021-10-10T21:00:23.772Z,"15km S of Port Hueneme, CA",earthquake,0.47,0.99,0.144,35,reviewed,ci,ci
2021-10-09T13:05:17.410Z,58.2408333333333,-155.608833333333,9.32,0.01,ml,6,152,,0.21,av,av91042398,2021-10-11T18:58:58.240Z,"79 km SE of King Salmon, Alaska",earthquake,0.59,1.08,0.159811897550762,6,reviewed,av,av
2021-10-09T13:01:47.590Z,35.5018333,-118.3925,7.03,1.6,ml,21,66,0.1738,0.09,ci,ci40066424,2021-10-10T14:37:34.030Z,"13km SE of Bodfish, CA",earthquake,0.18,1.82,0.239,28,reviewed,ci,ci
2021-10-09T12:57:20.130Z,44.2861667,-115.0711667,4.88,2.39,ml,15,78,0.747,0.22,mb,mb80526559,2021-10-09T14:28:34.140Z,"13 km NW of Stanley, Idaho",earthquake,0.87,1.7,0.097,15,reviewed,mb,mb
2021-10-09T12:53:51.390Z,37.4295,-121.769,9.28,1.28,md,43,50,0.05536,0.06,nc,nc73637475,2021-10-09T20:18:11.171Z,"9km NE of Alum Rock, CA",earthquake,0.16,0.33,0.211,28,reviewed,nc,nc
2021-10-09T12:46:08.630Z,36.44266667,-98.79216667,8,1.25,ml,30,103,0.009898057663,0.12,ok,ok2021tujq,2021-10-11T16:45:19.954Z,"17 km SSE of Waynoka, Oklahoma",earthquake,,0.3,0.27,5,reviewed,ok,ok
2021-10-09T12:45:42.200Z,34.1886667,-116.7386667,1.71,0.79,ml,32,54,0.1635,0.16,ci,ci40066408,2021-10-10T20:50:18.723Z,"13km SE of Big Bear City, CA",earthquake,0.18,0.81,0.133,14,reviewed,ci,ci
2021-10-09T12:27:39.715Z,65.626,-145.1677,0,1.9,ml,,,,0.83,ak,ak021cykuxwc,2021-10-09T12:32:17.847Z,"17 km WNW of Central, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-10-09T12:18:17.240Z,38.5488333,-122.3165,6.36,1.22,md,16,81,0.05544,0.1,nc,nc73637470,2021-10-09T14:28:12.066Z,"12km ESE of Angwin, CA",earthquake,0.32,0.72,0.235,14,reviewed,nc,nc
2021-10-09T12:11:48.880Z,35.8806667,-117.6958333,5.6,0.82,ml,19,47,0.07657,0.1,ci,ci40066400,2021-10-10T20:43:15.674Z,"20km ESE of Little Lake, CA",earthquake,0.15,0.53,0.085,9,reviewed,ci,ci
2021-10-09T11:58:33.868Z,64.8943,-151.4391,17.5,1,ml,,,,0.72,ak,ak021cykg4i5,2021-10-09T19:00:43.938Z,"39 km WSW of Manley Hot Springs, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2021-10-09T11:54:14.560Z,34.065,-118.1653333,10.81,1.1,ml,27,86,0.02993,0.13,ci,ci40066392,2021-10-10T20:09:29.307Z,"4km N of East Los Angeles, CA",earthquake,0.21,0.36,0.103,13,reviewed,ci,ci
2021-10-09T11:41:44.590Z,35.862,-117.6988333,6.34,1.39,ml,30,49,0.07566,0.13,ci,ci40066384,2021-10-10T19:05:32.682Z,"20km ESE of Little Lake, CA",earthquake,0.15,0.42,0.133,27,reviewed,ci,ci
2021-10-09T11:39:14.520Z,38.831665,-122.8186646,2.58,0.36,md,6,139,0.01064,0.01,nc,nc73637460,2021-10-09T12:06:12.112Z,"8km NW of The Geysers, CA",earthquake,0.84,2.07,,1,automatic,nc,nc
2021-10-09T11:37:42.610Z,60.5645,-152.9075,4.96,-0.74,ml,7,164,,0.09,av,av91042388,2021-10-11T18:40:32.220Z,"87 km W of Salamatof, Alaska",earthquake,0.39,0.7,0.208052511461506,7,reviewed,av,av
2021-10-09T11:34:35.420Z,44.2838333,-115.1845,10.3,2.65,ml,14,83,0.828,0.25,mb,mb80526549,2021-10-09T14:35:44.210Z,"20 km WNW of Stanley, Idaho",earthquake,0.98,1.54,0.209,13,reviewed,mb,mb
2021-10-09T11:31:04.860Z,38.8253326,-122.8541641,1.84,0.86,md,7,130,0.003059,0.01,nc,nc73637455,2021-10-09T11:55:12.054Z,"10km WNW of The Geysers, CA",earthquake,0.59,0.86,,1,automatic,nc,nc
2021-10-09T11:20:55.170Z,33.9625,-117.3963333,14.25,1.32,ml,24,50,0.03547,0.18,ci,ci40066376,2021-10-10T14:37:32.379Z,"2km N of Riverside, CA",earthquake,0.29,0.56,0.214,30,reviewed,ci,ci
2021-10-09T10:58:30.852Z,-21.1717,174.5286,520.42,6.9,mww,,31,4.761,0.6,us,us6000ft9g,2021-10-10T09:33:53.327Z,"Vanuatu region",earthquake,5.3,3.8,0.05,38,reviewed,us,us
2021-10-09T10:54:14.183Z,62.9901,-148.0433,63.7,2,ml,,,,0.5,ak,ak021cyjtt2i,2021-10-09T10:57:07.294Z,"63 km SE of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-10-09T10:46:23.690Z,34.8608333,-119.043,14.55,0.49,ml,8,193,0.09695,0.13,ci,ci40066360,2021-10-11T15:56:54.899Z,"10km E of Pine Mountain Club, CA",earthquake,0.52,0.73,0.4,2,reviewed,ci,ci
2021-10-09T10:41:22.790Z,44.7901667,-110.8975,5.84,0.53,md,14,166,0.03352,0.1,uu,uu60462367,2021-10-11T15:09:18.820Z,"21 km NE of West Yellowstone, Montana",earthquake,0.37,0.65,0.184,9,reviewed,uu,uu
2021-10-09T10:39:14.075Z,-4.4957,153.4247,63.15,5.1,mb,,40,1.293,0.96,us,us6000ft9c,2021-10-09T12:00:48.926Z,"129 km E of Kokopo, Papua New Guinea",earthquake,9.1,5.3,0.05,129,reviewed,us,us
2021-10-09T10:36:57.309Z,61.4022,-146.5953,19.2,1.8,ml,,,,0.64,ak,ak021cyjq1ia,2021-10-09T10:40:25.521Z,"33 km NNW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-10-09T10:31:58.050Z,60.0035,-153.073166666667,0.73,-0.52,ml,4,114,,0.16,av,av91390041,2021-10-11T18:17:01.870Z,"62 km ENE of Pedro Bay, Alaska",earthquake,0.38,1.8,0.184679078197265,4,reviewed,av,av
2021-10-09T10:03:29.490Z,38.8323326,-122.81633,1.45,0.77,md,20,54,0.01017,0.02,nc,nc73637425,2021-10-09T10:21:11.939Z,"8km NW of The Geysers, CA",earthquake,0.2,0.39,0.41,3,automatic,nc,nc
2021-10-09T10:01:08.317Z,31.67840859,-104.4016663,7.365551758,2.3,ml,20,56,0.08505444632,0.2,tx,tx2021tuef,2021-10-11T20:38:36.505Z,"55 km S of Whites City, New Mexico",earthquake,1.029575853,1.24291363,0.1,11,reviewed,tx,tx
2021-10-09T09:44:17.530Z,46.167,-122.106,23.49,0.63,ml,10,132,0.06445,0.3,uw,uw61779382,2021-10-09T16:02:27.130Z,"38 km NE of Amboy, Washington",earthquake,1.07,1.39,0.419526539828368,7,reviewed,uw,uw
2021-10-09T09:38:55.990Z,17.8988,-66.7963,6,2.7,md,14,231,0.1127,0.13,pr,pr2021282003,2021-10-09T09:59:04.689Z,"10 km SSE of Indios, Puerto Rico",earthquake,0.55,0.29,0.45,6,reviewed,pr,pr
2021-10-09T09:33:12.911Z,15.7385,-92.2117,191.74,4.6,mb,,123,0.545,0.6,us,us6000ft8y,2021-10-10T07:59:41.145Z,"2 km SSW of Nueva Libertad, Mexico",earthquake,8.2,6,0.044,154,reviewed,us,us
2021-10-09T09:23:55.317Z,38.1641,-117.8552,9,0.8,ml,18,94.62,0.013,0.1037,nn,nn00825429,2021-10-11T16:45:02.543Z,"33 km SE of Mina, Nevada",earthquake,,0.7,0.44,8,reviewed,nn,nn
2021-10-09T09:23:43.441Z,38.5069,-119.4789,2.8,-0.1,ml,7,100.61,0.014,0.1779,nn,nn00825260,2021-10-11T16:44:56.014Z,"0 km SSW of Walker, California",earthquake,,2.1,0.33,3,reviewed,nn,nn
2021-10-09T09:19:40.180Z,33.7073333,-116.7956667,17.32,0.46,ml,13,168,0.06804,0.17,ci,ci40066352,2021-10-10T14:37:47.382Z,"8km WSW of Idyllwild, CA",earthquake,0.8,0.72,0.14,7,reviewed,ci,ci
2021-10-09T09:00:38.226Z,44.3072,-115.0431,10,2.9,ml,,64,0.872,0.6,us,us6000ft8s,2021-10-09T09:17:32.040Z,"13 km NW of Stanley, Idaho",earthquake,2.1,2,0.046,62,reviewed,us,us
2021-10-09T08:57:34.950Z,49.2275,-122.535333333333,3.81,0.81,ml,10,256,0.2928,0.24,uw,uw61779367,2021-10-09T19:00:44.760Z,"4 km E of Maple Ridge, Canada",earthquake,1,4.43,0.0258084101444805,2,reviewed,uw,uw
2021-10-09T08:53:12.080Z,44.6085,-110.3183333,6.52,0.79,md,10,93,0.07266,0.11,uu,uu60462352,2021-10-11T15:00:32.060Z,"50 km SE of Mammoth, Wyoming",earthquake,0.48,1.41,0.358,7,reviewed,uu,uu
2021-10-09T08:52:22.540Z,34.2718333,-119.158,2.12,1.28,ml,16,92,0.03918,0.25,ci,ci40066336,2021-10-10T19:00:44.179Z,"6km E of Ventura, CA",earthquake,0.34,0.66,0.211,11,reviewed,ci,ci
2021-10-09T08:46:55.138Z,64.7507,-148.4785,3.9,1.8,ml,,,,0.86,ak,ak021cyilbah,2021-10-09T08:51:33.984Z,"24 km WSW of Ester, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-10-09T08:40:38.020Z,19.1844997406006,-155.498168945312,33.6500015258789,2.27999997,md,41,77,,0.140000001,hv,hv72747002,2021-10-09T08:43:57.540Z,"2 km SW of Pāhala, Hawaii",earthquake,0.47,0.879999995,0.170000002,17,automatic,hv,hv
2021-10-09T08:37:25.259Z,63.3119,-150.9904,11.8,1.2,ml,,,,0.56,ak,ak021cyijbjh,2021-10-09T08:40:42.644Z,"44 km SE of Denali National Park, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-10-09T08:29:19.880Z,33.9761667,-117.1441667,10.62,0.73,ml,35,87,0.03728,0.13,ci,ci40066328,2021-10-10T18:50:08.984Z,"8km W of Calimesa, CA",earthquake,0.17,0.37,0.093,10,reviewed,ci,ci
2021-10-09T08:26:35.630Z,46.9096667,-112.5255,13.07,1.72,ml,24,72,0.069,0.2,mb,mb80526464,2021-10-09T14:00:04.330Z,"12 km ESE of Lincoln, Montana",earthquake,0.46,0.35,0.228,8,reviewed,mb,mb
2021-10-09T08:20:24.950Z,38.793335,-122.7386703,3.46,0.21,md,7,97,0.0102,0.02,nc,nc73637415,2021-10-09T08:32:10.663Z,"2km NE of The Geysers, CA",earthquake,0.42,2.53,0.17,2,automatic,nc,nc
2021-10-09T08:19:43.120Z,35.7316667,-118.04,7.15,0.74,ml,23,55,0.1549,0.14,ci,ci40066320,2021-10-10T18:37:32.929Z,"23km WNW of Inyokern, CA",earthquake,0.19,0.65,0.151,9,reviewed,ci,ci
2021-10-09T08:13:22.730Z,46.2241666666667,-122.227166666667,-1.22,0.9,md,4,330,0.02815,0.06,uw,uw61779357,2021-10-09T15:54:00.080Z,"37 km S of Morton, Washington",earthquake,1.96,7.89,0.00771860589263396,3,reviewed,uw,uw
2021-10-09T08:13:15.450Z,38.8364983,-122.879837,2.73,0.37,md,9,68,0.003308,0.01,nc,nc73637410,2021-10-09T08:25:10.612Z,"12km ENE of Cloverdale, CA",earthquake,0.57,0.7,0.03,2,automatic,nc,nc
2021-10-09T08:06:20.579Z,59.8195,-153.1524,119.2,2,ml,,,,0.49,ak,ak021cyico05,2021-10-09T08:11:19.402Z,"53 km E of Pedro Bay, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-10-09T08:05:03.233Z,60.0145,-146.8631,12.9,2.1,ml,,,,0.86,ak,ak021cyicexf,2021-10-09T08:09:39.070Z,"64 km E of Chenega, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-10-09T08:04:34.330Z,19.2000007629395,-155.480499267578,36.6300010681152,2.17000008,md,32,140,,0.119999997,hv,hv72746952,2021-10-09T08:07:53.300Z,"0 km SSW of Pāhala, Hawaii",earthquake,0.49,0.970000029,1.87,6,automatic,hv,hv
2021-10-09T08:03:23.813Z,60.0492,-152.6782,103.6,2.2,ml,,,,0.67,ak,ak021cyic10f,2021-10-09T08:07:58.745Z,"53 km WNW of Happy Valley, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-10-09T07:59:54.625Z,65.0689,-150.1931,2.1,1.5,ml,,,,0.51,ak,ak021cyi2nye,2021-10-09T08:12:59.721Z,"22 km ENE of Manley Hot Springs, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-10-09T07:51:59.020Z,38.8343315,-122.8071671,2.06,0.95,md,24,51,0.01115,0.02,nc,nc73637395,2021-10-09T08:22:12.595Z,"7km W of Cobb, CA",earthquake,0.22,0.38,0.14,4,automatic,nc,nc
2021-10-09T07:51:27.051Z,59.9204,-153.7818,167,2.3,ml,,,,0.48,ak,ak021cyi0wan,2021-10-09T07:55:57.014Z,"23 km NE of Pedro Bay, Alaska",earthquake,,1,,,automatic,ak,ak
2021-10-09T07:50:49.730Z,38.548,-119.507,5.55,1.65,md,13,69,0.03919,0.09,nc,nc73637400,2021-10-11T21:33:11.454Z,"30km ESE of Markleeville, CA",earthquake,0.37,0.42,0.347,12,reviewed,nc,nc
2021-10-09T07:43:34.930Z,38.8293333,-122.758,0.84,1.08,md,45,44,0.007566,0.04,nc,nc73637390,2021-10-09T20:01:11.155Z,"3km WNW of Cobb, CA",earthquake,0.12,0.17,0.192,12,reviewed,nc,nc
2021-10-09T07:43:22.100Z,38.8241653,-122.8548355,1.93,0.37,md,8,78,0.003731,0.01,nc,nc73637385,2021-10-09T08:00:12.491Z,"10km WNW of The Geysers, CA",earthquake,0.37,0.78,,1,automatic,nc,nc
2021-10-09T07:31:49.040Z,19.220832824707,-155.397827148438,32.4700012207031,2.01999998,md,39,148,,0.129999995,hv,hv72746932,2021-10-09T07:34:52.050Z,"8 km ENE of Pāhala, Hawaii",earthquake,0.58,1.21000004,0.910000026,17,automatic,hv,hv
2021-10-09T07:25:37.230Z,44.2803333,-115.0551667,9.94,2.32,ml,11,84,0.737,0.14,mb,mb80526439,2021-10-11T22:10:41.900Z,"11 km NW of Stanley, Idaho",earthquake,0.59,1.21,0.178,15,reviewed,mb,mb
2021-10-09T07:20:14.980Z,44.2965,-115.0798333,5.42,2.72,ml,9,139,0.752,0.11,mb,mb80526434,2021-10-11T21:59:57.040Z,"14 km NW of Stanley, Idaho",earthquake,0.45,1.18,0.11,9,reviewed,mb,mb
2021-10-09T07:19:27.745Z,50.0361,149.8258,447.74,5.6,mww,,49,5.615,0.82,us,us6000ft86,2021-10-10T07:23:08.143Z,"Sea of Okhotsk",earthquake,8.5,5.9,0.068,21,reviewed,us,us
2021-10-09T07:19:27.170Z,19.2000007629395,-155.526672363281,39.2099990844727,1.95,ml,14,87,,0.280000001,hv,hv72746917,2021-10-09T07:24:57.740Z,"5 km W of Pāhala, Hawaii",earthquake,1.38,1.57000005,5.42,3,automatic,hv,hv
2021-10-09T07:19:03.534Z,44.3203,-115.1348,10,2.8,ml,,42,0.919,0.49,us,us6000ft83,2021-10-11T21:53:22.500Z,"19 km NW of Stanley, Idaho",earthquake,2.1,2,0.042,76,reviewed,us,us
2021-10-09T07:18:43.660Z,19.218334197998,-155.406494140625,32.0499992370605,2.35,ml,48,146,,0.159999996,hv,hv72746912,2021-10-09T12:20:58.040Z,"7 km ENE of Pāhala, Hawaii",earthquake,0.57,0.790000021,3.65,11,automatic,hv,hv
2021-10-09T07:16:15.464Z,44.3553,-115.1289,4.17,2.5,ml,,33,0.945,0.4,us,us6000ft81,2021-10-11T21:42:41.550Z,"21 km NW of Stanley, Idaho",earthquake,5.6,3.3,0.043,70,reviewed,us,us
2021-10-09T07:15:13.322Z,-21.784,-68.851,105.01,4.3,mb,,43,0.878,0.68,us,us6000ft80,2021-10-09T12:14:05.040Z,"74 km N of Calama, Chile",earthquake,6.6,6.5,0.148,13,reviewed,us,us
2021-10-09T07:14:41.430Z,44.2901667,-115.0663333,6.06,2.21,ml,13,79,0.743,0.18,mb,mb80526409,2021-10-11T21:32:00.360Z,"13 km NW of Stanley, Idaho",earthquake,0.74,1.48,0.139,16,reviewed,mb,mb
2021-10-09T07:14:02.710Z,38.1702,-117.8325,9.6,0.6,ml,11,102.18,0.032,0.0627,nn,nn00825254,2021-10-09T07:18:12.404Z,"34 km SE of Mina, Nevada",earthquake,,0.8,0.18,7,automatic,nn,nn
2021-10-09T06:55:46.290Z,44.2868333,-115.0813333,6.64,2.24,ml,15,78,0.754,0.17,mb,mb80526404,2021-10-11T21:18:46.640Z,"13 km NW of Stanley, Idaho",earthquake,0.64,1.3,0.184,17,reviewed,mb,mb
2021-10-09T06:54:12.422Z,63.3749,158.3473,10,4.8,mb,,104,5.263,0.62,us,us6000ft7x,2021-10-09T07:12:04.040Z,"161 km NE of Omsukchan, Russia",earthquake,8.6,1.9,0.077,52,reviewed,us,us
2021-10-09T06:46:19.140Z,33.5471667,-116.4041667,10.91,0.5,ml,8,174,0.07762,0.07,ci,ci40066304,2021-10-11T15:09:16.326Z,"16km SW of La Quinta, CA",earthquake,0.33,0.63,0.043,2,reviewed,ci,ci
2021-10-09T06:46:14.980Z,38.8241667,-122.8038333,2.68,0.92,md,39,34,0.004935,0.02,nc,nc73637365,2021-10-09T19:40:52.400Z,"7km NW of The Geysers, CA",earthquake,0.16,0.26,0.241,9,reviewed,nc,nc
2021-10-09T06:43:43.622Z,59.8232,-152.6602,77.5,1.9,ml,,,,0.7,ak,ak021cyhds1r,2021-10-09T06:56:09.922Z,"46 km W of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-10-09T06:43:03.190Z,35.7961667,-117.5995,4.83,0.7,ml,15,126,0.0196,0.14,ci,ci40066296,2021-10-11T15:06:44.557Z,"18km W of Searles Valley, CA",earthquake,0.26,0.31,0.122,4,reviewed,ci,ci
2021-10-09T06:38:40.140Z,43.2206667,-111.3736667,6.02,1.55,ml,8,228,0.406,0.15,mb,mb80526384,2021-10-11T21:09:05.230Z,"21 km SSW of Irwin, Idaho",earthquake,1.51,10.59,0.236,6,reviewed,mb,mb
2021-10-09T06:38:32.935Z,44.3206,-115.0841,10,3.1,ml,,64,0.899,0.39,us,us6000ft7t,2021-10-11T21:01:58.120Z,"16 km NW of Stanley, Idaho",earthquake,3.3,2,0.04,83,reviewed,us,us
2021-10-09T06:28:39.208Z,63.0791,-150.3341,102.9,1.6,ml,,,,0.09,ak,ak021cyhajyo,2021-10-09T06:31:26.983Z,"68 km NNE of Petersville, Alaska",earthquake,,1,,,automatic,ak,ak
